Wall time,Step,Value
1619118250.1497269,0,0.0
1619118252.819296,1,0.0
1619118255.5196307,2,0.0
1619118258.2154248,3,0.0
1619118260.9838874,4,0.0
1619118263.5512633,5,0.0
1619118266.2463875,6,0.0
1619118268.9405136,7,0.0
1619118271.6357126,8,0.0
1619118274.1828058,9,0.0
1619118276.8321342,10,0.0
1619118279.467072,11,0.0
1619118282.0118194,12,0.0
1619118284.612102,13,0.0
1619118287.2186701,14,0.0
1619118289.72136,15,0.0
1619118292.2559905,16,0.0
1619118294.8255653,17,0.0
1619118297.5368085,18,0.0
1619118299.9249127,19,0.0
1619118302.5394235,20,0.0
1619118305.1502233,21,0.0
1619118307.6437018,22,0.0
1619118310.0774834,23,0.0
1619118312.5817804,24,0.0
1619118315.1197834,25,0.0
1619118317.541009,26,0.0
1619118320.0408976,27,0.0
1619118322.5596552,28,0.0
1619118325.0793917,29,0.0
1619118327.4936748,30,0.0
1619118330.041158,31,0.0
1619118332.5684097,32,0.0
1619118335.0878677,33,0.0
1619118337.4669287,34,0.0
1619118339.9401903,35,0.0
1619118342.4082594,36,0.0
1619118344.8820353,37,0.0
1619118347.24915,38,0.0
1619118349.7157722,39,0.0
1619118352.1951442,40,0.0
1619118354.584245,41,0.0
1619118357.0546741,42,0.0
1619118359.5261545,43,0.0
1619118362.0193598,44,0.0
1619118364.4404323,45,0.0
1619118366.9298801,46,0.0
1619118369.520105,47,0.0
1619118371.9147513,48,0.0
1619118374.3907797,49,0.0
1619118376.9164774,50,0.0
1619118379.4478698,51,0.0
1619118381.870963,52,0.0
1619118384.3819673,53,0.0
1619118386.904179,54,0.0
1619118389.3055809,55,0.0
1619118391.7983508,56,0.0
1619118394.3007102,57,0.0
1619118396.8020723,58,0.0
1619118399.1916564,59,0.0
1619118401.6916044,60,0.0
1619118404.1956427,61,0.0
1619118406.7448962,62,0.0
1619118409.2168765,63,0.0
1619118411.7431846,64,0.0
1619118414.2466404,65,0.0
1619118416.750011,66,0.0
1619118419.147439,67,0.0
1619118421.6250832,68,0.0
1619118424.1268914,69,0.0
1619118426.5229344,70,0.0
1619118428.9904747,71,0.0
1619118431.485301,72,0.0
1619118434.0027769,73,0.0
1619118436.3840225,74,0.0
1619118438.855263,75,0.0
1619118441.3566532,76,0.0
1619118443.7683003,77,0.0
1619118446.2398868,78,0.0
1619118448.7960165,79,0.0
1619118451.316952,80,0.0
1619118453.734913,81,0.0
1619118456.210644,82,0.0
1619118458.7281177,83,0.0
1619118461.109787,84,0.0
1619118463.5740218,85,0.0
1619118466.0441062,86,0.0
1619118468.5462832,87,0.0
1619118470.9460692,88,0.0
1619118473.4226189,89,0.0
1619118475.9194279,90,0.0
1619118478.418606,91,0.0
1619118480.8504424,92,0.0
1619118483.3590846,93,0.0
1619118485.8819485,94,0.0
1619118488.4087136,95,0.0
1619118490.8281548,96,0.0
1619118493.3211167,97,0.0
1619118495.8379602,98,0.0
1619118498.2390869,99,0.0
