Wall time,Step,Value
1619584602.3617406,0,0.16095009446144104
1619584604.7665348,1,0.1783432960510254
1619584607.3079183,2,0.17395628988742828
1619584609.6998925,3,0.1694844514131546
1619584612.2454972,4,0.16869789361953735
1619584614.6183865,5,0.2330324500799179
1619584616.9784276,6,0.22268596291542053
1619584619.4449677,7,0.24622584879398346
1619584621.7907155,8,0.24661462008953094
1619584624.1242797,9,0.30442389845848083
1619584626.570304,10,0.3191092610359192
1619584628.8871624,11,0.33822616934776306
1619584631.3612697,12,0.3462008535861969
1619584633.668261,13,0.34601083397865295
1619584635.9316967,14,0.354093074798584
1619584638.3644607,15,0.35592135787010193
1619584640.6625252,16,0.3638630211353302
1619584643.1038043,17,0.3667343258857727
1619584645.3663728,18,0.3718143403530121
1619584647.6421583,19,0.38021475076675415
1619584650.0953145,20,0.379172682762146
1619584652.3529816,21,0.3848245441913605
1619584654.6218796,22,0.3819349408149719
1619584657.0121577,23,0.3859217166900635
1619584659.2763429,24,0.386427640914917
1619584661.7245572,25,0.3878563642501831
1619584664.0179346,26,0.38919246196746826
1619584666.2779374,27,0.3903798758983612
1619584668.7128398,28,0.3921976685523987
1619584670.9865432,29,0.39407607913017273
1619584673.4065104,30,0.3930990397930145
1619584675.6482947,31,0.39538413286209106
1619584677.9161909,32,0.39560067653656006
1619584680.35915,33,0.3972494602203369
1619584682.6639001,34,0.3985421359539032
1619584685.100402,35,0.39922282099723816
1619584687.3600152,36,0.4005098044872284
1619584689.6150563,37,0.3999568223953247
1619584692.0232315,38,0.4019780457019806
1619584694.3395119,39,0.4013339579105377
1619584696.5938587,40,0.4027283787727356
1619584699.0679283,41,0.40385323762893677
1619584701.339788,42,0.4051326513290405
1619584703.6383204,43,0.4065663516521454
1619584706.0758986,44,0.40759140253067017
1619584708.3706083,45,0.408031165599823
1619584710.8160427,46,0.4090668261051178
1619584713.1162746,47,0.4113459885120392
1619584715.406653,48,0.4119264781475067
1619584717.8586824,49,0.4132921099662781
1619584720.1543083,50,0.41645941138267517
1619584722.6154568,51,0.4156208038330078
1619584724.8774965,52,0.4179200530052185
1619584727.1715527,53,0.42068764567375183
1619584729.5954201,54,0.4229593575000763
1619584731.8876588,55,0.42275625467300415
1619584734.1519814,56,0.4239586889743805
1619584736.5701563,57,0.42490652203559875
1619584738.8546395,58,0.42767879366874695
1619584741.2884018,59,0.4295608103275299
1619584743.6172247,60,0.4307316243648529
1619584745.906528,61,0.4309532940387726
1619584748.372351,62,0.43233656883239746
1619584750.6762996,63,0.43384793400764465
1619584752.9739687,64,0.43272310495376587
1619584755.3918977,65,0.43477943539619446
1619584757.7010999,66,0.43559399247169495
1619584760.1414516,67,0.4374791085720062
1619584762.4252374,68,0.43838632106781006
1619584764.697239,69,0.4391966462135315
1619584767.1311252,70,0.4399668276309967
1619584769.3969522,71,0.44007328152656555
1619584771.8367977,72,0.44088131189346313
1619584774.0987492,73,0.44252878427505493
1619584776.361273,74,0.444437712430954
1619584778.752052,75,0.4450414776802063
1619584781.1492972,76,0.44575151801109314
1619584783.4552689,77,0.44602254033088684
1619584785.559311,78,0.4482680857181549
1619584787.850212,79,0.44881922006607056
1619584790.2038543,80,0.44922447204589844
1619584792.426626,81,0.4505051076412201
1619584794.6331563,82,0.4501124918460846
1619584796.9597764,83,0.4514915645122528
1619584799.150364,84,0.45121121406555176
1619584801.3544521,85,0.45442479848861694
1619584803.729884,86,0.45479896664619446
1619584805.9140534,87,0.45539072155952454
1619584808.260357,88,0.45594704151153564
1619584810.4848242,89,0.4555773138999939
1619584812.6624687,90,0.4559691846370697
1619584815.0040927,91,0.4560222923755646
1619584817.2215111,92,0.4579402804374695
1619584819.5984235,93,0.4588316082954407
1619584821.7903125,94,0.45897847414016724
1619584824.0181944,95,0.45905691385269165
1619584826.4558203,96,0.4594120383262634
1619584828.6925457,97,0.4609664976596832
1619584830.9260042,98,0.4604496657848358
1619584833.257326,99,0.4609939455986023
1619584835.490717,100,0.46133625507354736
1619584837.8549218,101,0.46246033906936646
1619584840.069236,102,0.4610191583633423
1619584842.26572,103,0.46251004934310913
1619584844.6010807,104,0.46400806307792664
1619584846.8077083,105,0.4639691412448883
1619584849.0200791,106,0.46349772810935974
1619584851.370499,107,0.46511149406433105
1619584853.5569081,108,0.46526777744293213
