Wall time,Step,Value
1619125759.3331344,0,0.6524338126182556
1619125761.6865509,1,0.4878048896789551
1619125764.1252136,2,0.7089487314224243
1619125766.389034,3,0.7613292932510376
1619125768.776079,4,0.7504761815071106
1619125771.216835,5,0.7575187683105469
1619125773.4680126,6,0.7701149582862854
1619125775.7893631,7,0.795613169670105
1619125778.1839383,8,0.8032619953155518
1619125780.5549088,9,0.807539701461792
1619125782.7275298,10,0.815040647983551
1619125785.1079931,11,0.8211382031440735
1619125787.4573126,12,0.8151950836181641
1619125789.6702578,13,0.8190091252326965
1619125791.9781077,14,0.8206686973571777
1619125794.2241344,15,0.82533198595047
1619125796.6023438,16,0.8260427117347717
1619125798.7618735,17,0.8205645084381104
1619125801.022595,18,0.8259526491165161
1619125803.2196882,19,0.829959511756897
1619125805.5157683,20,0.824999988079071
1619125807.8010635,21,0.8308004140853882
1619125810.0934281,22,0.8316429853439331
1619125812.6344538,23,0.8309572339057922
1619125814.8993096,24,0.8309572339057922
1619125817.3292027,25,0.8304568529129028
1619125819.486562,26,0.8311156630516052
1619125821.947407,27,0.8326530456542969
1619125824.251539,28,0.8321464657783508
1619125826.462767,29,0.8323108553886414
1619125828.8197517,30,0.8329938650131226
1619125831.0444567,31,0.8314606547355652
1619125833.3655353,32,0.8321464657783508
1619125835.5071054,33,0.8329938650131226
1619125837.811061,34,0.8291203379631042
1619125840.1005328,35,0.8294177651405334
1619125842.304754,36,0.8287179470062256
1619125844.5466988,37,0.8316429853439331
1619125846.7195423,38,0.8290686011314392
1619125848.9656389,39,0.829959511756897
1619125851.173149,40,0.8303030133247375
1619125853.4328983,41,0.8300721049308777
1619125855.6584544,42,0.8304568529129028
1619125857.9505994,43,0.8303030133247375
1619125860.191625,44,0.8265306353569031
1619125862.413711,45,0.8282208442687988
1619125864.683366,46,0.829959511756897
1619125866.8484268,47,0.8301119208335876
1619125869.0932443,48,0.8309572339057922
1619125871.2271793,49,0.8314833641052246
1619125873.5543175,50,0.8307692408561707
1619125875.8172522,51,0.8282208442687988
1619125877.9791942,52,0.8285714387893677
1619125880.2456968,53,0.8311425447463989
1619125882.4105716,54,0.8314833641052246
1619125884.6202745,55,0.8297655582427979
1619125886.752393,56,0.8285714387893677
1619125889.0816228,57,0.8308004140853882
1619125891.3479033,58,0.8289205431938171
1619125893.5305712,59,0.8297655582427979
1619125895.7777014,60,0.8309572339057922
1619125897.9250596,61,0.8292682766914368
1619125900.2032394,62,0.8309572339057922
1619125902.3657064,63,0.8326530456542969
1619125904.5948627,64,0.8309572339057922
1619125906.791104,65,0.8291203379631042
1619125909.0012605,66,0.8274469971656799
1619125911.2758985,67,0.8294177651405334
1619125913.4124012,68,0.829959511756897
1619125915.712034,69,0.8294177651405334
1619125917.9377282,70,0.8321464657783508
1619125920.1829214,71,0.8304568529129028
1619125922.3886046,72,0.8294177651405334
1619125924.5873234,73,0.8318042755126953
1619125926.8327646,74,0.8311156630516052
1619125929.0764852,75,0.8309572339057922
1619125931.3633845,76,0.8316429853439331
1619125933.5346465,77,0.8294177651405334
1619125935.837896,78,0.8302658200263977
1619125937.993548,79,0.8282208442687988
1619125940.2503028,80,0.8308004140853882
1619125942.536778,81,0.8302658200263977
1619125944.741387,82,0.8302658200263977
1619125947.0035503,83,0.8290686011314392
1619125949.159595,84,0.8314606547355652
1619125951.418037,85,0.829959511756897
1619125953.5811334,86,0.829959511756897
1619125955.8066669,87,0.8292180895805359
1619125957.9371796,88,0.8323108553886414
1619125960.1466553,89,0.8316221833229065
1619125962.459189,90,0.8297655582427979
1619125964.586986,91,0.8304213881492615
1619125966.8258944,92,0.8319672346115112
1619125968.9910223,93,0.8294177651405334
1619125971.2279735,94,0.8331627249717712
1619125973.4783168,95,0.8328205347061157
1619125975.7053318,96,0.8312757015228271
1619125977.9748487,97,0.8304568529129028
1619125980.0861332,98,0.8300721049308777
1619125982.3265986,99,0.8290686011314392
