Wall time,Step,Value
1619119709.881279,0,0.63633131980896
1619119714.6534193,1,0.6705588102340698
1619119719.6633368,2,0.6793760657310486
1619119724.8913329,3,0.6959547400474548
1619119729.9323728,4,0.7341217398643494
1619119734.8113968,5,0.7645502686500549
1619119739.7241347,6,0.7873873710632324
1619119744.6718385,7,0.7989006042480469
1619119749.5540595,8,0.7982062697410583
1619119754.7107844,9,0.8038763403892517
1619119759.5889,10,0.8063781261444092
1619119764.5081677,11,0.8075881004333496
1619119769.4583375,12,0.8131359815597534
1619119774.3700836,13,0.8175519704818726
1619119779.2640984,14,0.8213434815406799
1619119784.1671503,15,0.8282732367515564
1619119789.068546,16,0.8295727372169495
1619119794.2721663,17,0.8351648449897766
1619119799.067148,18,0.8400382995605469
1619119803.8212848,19,0.8403846025466919
1619119808.7249658,20,0.8412310481071472
1619119813.7484658,21,0.8466730713844299
1619119818.8374934,22,0.8483666777610779
1619119823.6114054,23,0.8514174222946167
1619119828.4780617,24,0.8514851331710815
1619119832.6139624,25,0.8502753973007202
1619119836.8021069,26,0.8557457327842712
1619119841.64284,27,0.8558513522148132
1619119846.7494752,28,0.857284426689148
1619119850.9779325,29,0.8600000143051147
1619119855.0533686,30,0.8611811995506287
1619119859.1911433,31,0.8603014945983887
1619119863.9726584,32,0.8623115420341492
1619119868.0824983,33,0.8610409498214722
1619119872.15416,34,0.8648920059204102
1619119876.4636724,35,0.8620865345001221
1619119880.5333538,36,0.8641470670700073
1619119884.5659535,37,0.8651399612426758
1619119888.6579924,38,0.8640328645706177
1619119892.732745,39,0.8615543246269226
1619119896.7858171,40,0.8654139041900635
1619119901.1116223,41,0.8626033067703247
1619119905.213912,42,0.8621219992637634
1619119909.3471322,43,0.8617131114006042
1619119913.453811,44,0.8609680533409119
1619119917.5933774,45,0.8623001575469971
1619119921.932449,46,0.8612836599349976
1619119926.026576,47,0.8627858757972717
1619119930.2809784,48,0.8640576601028442
1619119934.5212605,49,0.8663265109062195
1619119938.6544201,50,0.8635416626930237
1619119942.793123,51,0.8621761798858643
1619119947.1030931,52,0.8629494309425354
1619119951.2342718,53,0.8626230955123901
1619119955.3304834,54,0.8633993864059448
1619119959.5645583,55,0.8635416626930237
1619119963.8017948,56,0.8636363744735718
1619119967.951294,57,0.8650627732276917
1619119972.0711918,58,0.8641332387924194
1619119976.467087,59,0.8648930788040161
1619119980.6277866,60,0.8649214506149292
1619119984.7573187,61,0.865764856338501
1619119988.9936738,62,0.866108775138855
1619119993.1612465,63,0.8654545545578003
1619119997.3081992,64,0.8653745651245117
1619120001.735465,65,0.8662155270576477
1619120005.8548765,66,0.8649214506149292
1619120009.902843,67,0.865515410900116
1619120014.1508949,68,0.8656560182571411
1619120018.3044224,69,0.8653146028518677
1619120022.6521041,70,0.8597046136856079
1619120026.7726133,71,0.8650627732276917
1619120030.9359658,72,0.8656250238418579
1619120035.0408266,73,0.864184558391571
1619120039.1798966,74,0.8635886907577515
1619120043.2745879,75,0.8659685850143433
1619120047.643191,76,0.8637075424194336
1619120051.823336,77,0.8631578683853149
1619120055.9364626,78,0.8629494309425354
1619120060.0849986,79,0.8635650873184204
1619120064.2181914,80,0.8623566031455994
1619120068.407738,81,0.8625393509864807
1619120072.5464122,82,0.8617631793022156
1619120076.9500587,83,0.8616517782211304
1619120081.1362894,84,0.8623566031455994
1619120085.260359,85,0.8624143600463867
1619120089.3362315,86,0.8616188168525696
1619120093.3316534,87,0.8608924150466919
1619120097.3271196,88,0.8608786463737488
1619120101.6986487,89,0.8617971539497375
1619120105.7962255,90,0.8620689511299133
1619120110.0288653,91,0.8620689511299133
1619120114.199897,92,0.8613291382789612
1619120118.421908,93,0.8608924150466919
1619120122.9240687,94,0.8616188168525696
1619120126.9545107,95,0.8617971539497375
1619120130.7561045,96,0.8614740967750549
1619120134.622605,97,0.8610526323318481
1619120138.395672,98,0.8611838817596436
1619120142.1013386,99,0.8611987233161926
