Wall time,Step,Value
1619587823.744545,0,0.03753163665533066
1619587826.092998,1,0.03888322785496712
1619587828.5347528,2,0.04018213599920273
1619587830.8985581,3,0.04439930617809296
1619587833.2892728,4,0.04638274386525154
1619587835.804168,5,0.053647857159376144
1619587838.1958447,6,0.05462053045630455
1619587840.8007078,7,0.056813932955265045
1619587843.2259738,8,0.05925293266773224
1619587845.6156514,9,0.062283746898174286
1619587848.1500444,10,0.06653834879398346
1619587850.5377884,11,0.06990493834018707
1619587852.9328897,12,0.07174041122198105
1619587855.5103226,13,0.0737278014421463
1619587857.8990602,14,0.07733466476202011
1619587860.5104253,15,0.08031477779150009
1619587862.9222884,16,0.08348257094621658
1619587865.3479729,17,0.08691561222076416
1619587867.950281,18,0.09038609266281128
1619587870.3974671,19,0.09275272488594055
1619587872.8348696,20,0.09533726423978806
1619587875.4628966,21,0.09649420529603958
1619587877.8914888,22,0.098595529794693
1619587880.3148692,23,0.09976279735565186
1619587882.9518166,24,0.10046570748090744
1619587885.4115312,25,0.10091888159513474
1619587888.005535,26,0.1010582223534584
1619587890.4462185,27,0.10059542208909988
1619587892.839035,28,0.10170335322618484
1619587895.4197776,29,0.10171794146299362
1619587897.8353508,30,0.10191895812749863
1619587900.3086867,31,0.10221724212169647
1619587902.9180422,32,0.10228212177753448
1619587905.354684,33,0.10244634747505188
1619587907.8448367,34,0.10257672518491745
1619587910.4061847,35,0.10291184484958649
1619587912.8497841,36,0.10376002639532089
1619587915.4555957,37,0.10428047925233841
1619587917.9019651,38,0.10399974882602692
1619587920.3646703,39,0.10415862500667572
1619587922.972179,40,0.10416074842214584
1619587925.3616354,41,0.10411330312490463
1619587927.760379,42,0.10467279702425003
1619587930.355716,43,0.10452617704868317
1619587932.7442062,44,0.10502171516418457
1619587935.2197177,45,0.10537946969270706
1619587937.8365748,46,0.10588189959526062
1619587940.2903776,47,0.10637794435024261
1619587942.9348319,48,0.10642851144075394
1619587945.3301728,49,0.10615988820791245
1619587947.728915,50,0.10573556274175644
1619587950.2885294,51,0.10549993813037872
1619587952.7477412,52,0.10552295297384262
1619587955.1897151,53,0.10568489879369736
1619587957.6961331,54,0.10609157383441925
1619587960.1282988,55,0.10604438185691833
1619587962.7118487,56,0.10566852986812592
1619587965.1094348,57,0.10578387975692749
1619587967.516982,58,0.10609598457813263
1619587970.0913181,59,0.10592244565486908
1619587972.5062292,60,0.1068718209862709
1619587974.9434376,61,0.10708878189325333
1619587977.5083914,62,0.10719986259937286
1619587979.948202,63,0.10784264653921127
1619587982.359323,64,0.10749483108520508
1619587984.971255,65,0.10751011222600937
1619587987.3913221,66,0.10812999308109283
1619587990.031957,67,0.10790055990219116
1619587992.399343,68,0.10774999111890793
1619587994.8152769,69,0.1091441810131073
1619587997.4054892,70,0.10923514515161514
1619587999.8197548,71,0.10940997302532196
1619588002.257055,72,0.10989920049905777
1619588004.8447545,73,0.11022455245256424
1619588007.2364514,74,0.1100088432431221
1619588009.8024921,75,0.11021239310503006
1619588012.228427,76,0.11040733009576797
1619588014.6630843,77,0.11070158332586288
1619588017.2407663,78,0.11116333305835724
1619588019.7148824,79,0.11139213293790817
1619588022.1885056,80,0.11054247617721558
1619588024.7628393,81,0.11079803109169006
1619588027.1886666,82,0.11048940569162369
1619588029.6345115,83,0.11002722382545471
1619588032.1101537,84,0.11084551364183426
1619588034.5336096,85,0.11095195263624191
1619588037.0559251,86,0.11096476763486862
1619588039.4265668,87,0.11164410412311554
1619588041.8655906,88,0.111351877450943
1619588044.4290469,89,0.1113453134894371
1619588046.7782333,90,0.11117599159479141
1619588049.1988091,91,0.11146911233663559
1619588051.7001164,92,0.1113644540309906
1619588054.0683584,93,0.11182573437690735
1619588056.4676404,94,0.11182677745819092
1619588059.0229473,95,0.112601138651371
1619588061.4335902,96,0.11263082176446915
1619588064.0550244,97,0.11263641715049744
1619588066.443255,98,0.11264753341674805
1619588068.8619313,99,0.11289320886135101
1619588071.4353135,100,0.11200997233390808
1619588073.864575,101,0.11165862530469894
1619588076.2685072,102,0.11161217093467712
1619588078.7860372,103,0.11163663864135742
1619588081.152069,104,0.11160100996494293
1619588083.7093217,105,0.11160345375537872
1619588086.122473,106,0.1123742088675499
1619588088.4797668,107,0.1123361885547638
1619588091.0336077,108,0.11202237755060196
1619588093.4374785,109,0.11222901940345764
1619588095.8028781,110,0.11293210834264755
1619588098.332589,111,0.1131291314959526
1619588100.7260308,112,0.11276347935199738
1619588103.0987594,113,0.11255741864442825
1619588105.5817564,114,0.11239498853683472
1619588107.974918,115,0.11243794858455658
1619588110.4925873,116,0.11274675279855728
1619588112.8611681,117,0.11277098953723907
1619588115.2175179,118,0.11271257698535919
1619588117.6734567,119,0.11307305097579956
1619588120.0772357,120,0.11327022314071655
1619588122.4941778,121,0.11364711821079254
1619588125.0434625,122,0.11357785761356354
1619588127.392867,123,0.11367028206586838
1619588129.984967,124,0.11341303586959839
1619588132.3656487,125,0.11301378905773163
1619588134.7542098,126,0.11311743408441544
1619588137.2534075,127,0.11401386559009552
1619588139.6328204,128,0.11381030827760696
1619588142.0369194,129,0.11381349712610245
1619588144.5447593,130,0.11460757255554199
1619588146.91875,131,0.1142415925860405
1619588149.2810853,132,0.11410841345787048
1619588151.7840695,133,0.11442829668521881
1619588154.1762447,134,0.11426369845867157
1619588156.7122002,135,0.11466830968856812
1619588159.1375532,136,0.11483824253082275
1619588161.5798075,137,0.1149042546749115
1619588164.1623201,138,0.11497858911752701
1619588166.5293517,139,0.11551276594400406
1619588168.9336307,140,0.11534334719181061
1619588171.4161458,141,0.1150142028927803
1619588173.7828112,142,0.11480309814214706
1619588176.2148752,143,0.11502732336521149
1619588178.7969422,144,0.11520610749721527
1619588181.1884859,145,0.11520267277956009
1619588183.7544794,146,0.11459839344024658
1619588186.155552,147,0.11418374627828598
1619588188.574164,148,0.11471454054117203
1619588191.056781,149,0.11429088562726974
1619588193.4684358,150,0.11550094932317734
1619588195.8451889,151,0.11541089415550232
1619588198.340357,152,0.11521239578723907
1619588200.7453713,153,0.1148824617266655
1619588203.249407,154,0.1150970309972763
1619588205.6221633,155,0.11558934301137924
1619588208.0041893,156,0.11586935073137283
1619588210.540785,157,0.11562024801969528
1619588212.9256437,158,0.1158745214343071
1619588215.3274448,159,0.11568757146596909
1619588217.8223622,160,0.11531318724155426
1619588220.1899152,161,0.11518043279647827
1619588222.5640604,162,0.11479417234659195
1619588225.0461385,163,0.1156325489282608
1619588227.4082484,164,0.11554349213838577
1619588229.923526,165,0.11563199758529663
1619588232.2853298,166,0.11597923934459686
1619588234.684452,167,0.11612565815448761
1619588237.2319536,168,0.11617828160524368
1619588239.6346264,169,0.11654248833656311
1619588242.0326152,170,0.11649443954229355
1619588244.5783448,171,0.11651147156953812
1619588246.9345407,172,0.11684788018465042
1619588249.4846616,173,0.11687541753053665
1619588251.9191477,174,0.11674447357654572
1619588254.2983232,175,0.11727621406316757
1619588256.819711,176,0.11660434305667877
1619588259.2030985,177,0.11602263152599335
1619588261.556238,178,0.11584556102752686
1619588264.118536,179,0.11590831726789474
1619588266.5073879,180,0.1165803074836731
1619588268.9057908,181,0.11679049581289291
1619588271.441907,182,0.11653567850589752
1619588273.8486657,183,0.11670146137475967
1619588276.4361732,184,0.11673516780138016
1619588278.8164532,185,0.11715278774499893
1619588281.2190554,186,0.11740768700838089
1619588283.8261573,187,0.11740140616893768
1619588286.1962814,188,0.1168755367398262
1619588288.577231,189,0.1165938600897789
1619588291.0955415,190,0.11695138365030289
1619588293.4720292,191,0.1170622929930687
1619588295.8909757,192,0.11758660525083542
1619588298.4280097,193,0.11803148686885834
1619588300.8689094,194,0.11825176328420639
1619588303.443102,195,0.11828085035085678
1619588305.913448,196,0.11845165491104126
1619588308.3517327,197,0.11860290169715881
1619588310.9447024,198,0.1184525266289711
1619588313.3618722,199,0.11812159419059753
