Wall time,Step,Value
1619583316.7806833,0,0.34219539165496826
1619583319.2406924,1,0.42552265524864197
1619583321.551707,2,0.45848849415779114
1619583323.8620334,3,0.4876102805137634
1619583326.3733647,4,0.48625412583351135
1619583328.6755075,5,0.4951745867729187
1619583331.1475277,6,0.5061182379722595
1619583333.4494042,7,0.5087742805480957
1619583335.7312443,8,0.5158576369285583
1619583338.213586,9,0.5166979432106018
1619583340.518511,10,0.518088698387146
1619583342.7909176,11,0.5210254788398743
1619583345.331567,12,0.5217942595481873
1619583347.606844,13,0.5197380185127258
1619583350.0146582,14,0.5316215753555298
1619583352.302012,15,0.530106782913208
1619583354.6030152,16,0.5402854681015015
1619583357.072201,17,0.5251845717430115
1619583359.3796525,18,0.5196824669837952
1619583361.6520622,19,0.5261874794960022
1619583364.0843723,20,0.5340858697891235
1619583366.382262,21,0.5299165844917297
1619583368.8583467,22,0.5213285684585571
1619583371.1383603,23,0.49940064549446106
1619583373.4346294,24,0.5214623808860779
1619583375.9325793,25,0.5172048211097717
1619583378.194951,26,0.5272800326347351
1619583380.4567027,27,0.5318073034286499
1619583382.8839703,28,0.5271826982498169
1619583385.1341271,29,0.5257065296173096
1619583387.4161882,30,0.5293081402778625
1619583389.799535,31,0.5243725776672363
1619583392.0842714,32,0.5281087160110474
1619583394.5334888,33,0.5354835391044617
1619583396.7801323,34,0.5304990410804749
1619583399.0501623,35,0.5272915363311768
1619583401.5165203,36,0.534214198589325
1619583403.7813673,37,0.5182130336761475
1619583406.0375392,38,0.5414493680000305
1619583408.5433993,39,0.5451967120170593
1619583410.8880694,40,0.5356560945510864
1619583413.284815,41,0.531074047088623
1619583415.566737,42,0.5257056355476379
1619583417.8237655,43,0.5321452021598816
1619583420.2675257,44,0.5292784571647644
1619583422.5265822,45,0.5266212821006775
1619583424.7925956,46,0.5318204164505005
1619583427.2491076,47,0.5308333039283752
1619583429.5175397,48,0.5324307084083557
1619583431.8010137,49,0.5410471558570862
1619583434.2425609,50,0.5388404130935669
1619583436.508544,51,0.5419820547103882
1619583438.9242961,52,0.5409554839134216
1619583441.175765,53,0.5304797887802124
1619583443.4117887,54,0.5330752730369568
1619583445.8397675,55,0.5279588103294373
1619583448.140941,56,0.5358884334564209
1619583450.4096286,57,0.5338426828384399
1619583452.821777,58,0.5314130783081055
1619583455.0851443,59,0.5336349606513977
1619583457.5253747,60,0.5334354639053345
1619583459.807639,61,0.5290834903717041
1619583462.0867028,62,0.5360379219055176
1619583464.534889,63,0.5339337587356567
1619583466.8555782,64,0.5326129794120789
1619583469.1666794,65,0.5379567742347717
1619583471.640001,66,0.5408008694648743
1619583473.9012086,67,0.5346872806549072
1619583476.1874483,68,0.535548985004425
1619583478.6674452,69,0.5381279587745667
1619583480.9158497,70,0.5306200385093689
1619583483.390309,71,0.533389687538147
1619583485.6632493,72,0.5325782895088196
1619583487.9377124,73,0.5334661602973938
1619583490.344748,74,0.5303888320922852
1619583492.5788667,75,0.5319966673851013
1619583494.8861413,76,0.5296940207481384
1619583497.3691993,77,0.5316126942634583
1619583499.639267,78,0.5302337408065796
1619583502.0749607,79,0.5337038636207581
1619583504.30764,80,0.5456295609474182
1619583506.6660476,81,0.5318466424942017
1619583509.100741,82,0.5330367088317871
1619583511.3581455,83,0.5286145806312561
1619583513.6253078,84,0.5260149240493774
1619583516.0223181,85,0.5211835503578186
1619583518.273706,86,0.5300803780555725
1619583520.537451,87,0.5306412577629089
1619583522.9562902,88,0.5276208519935608
1619583525.2018623,89,0.5302541851997375
1619583527.6121662,90,0.5383787155151367
1619583529.8907917,91,0.532931387424469
1619583532.1246905,92,0.5380492210388184
1619583534.5476055,93,0.5287630558013916
1619583536.793768,94,0.533544659614563
1619583539.0910795,95,0.5280370116233826
1619583541.49272,96,0.5270588397979736
1619583543.768495,97,0.5301479697227478
1619583546.2283905,98,0.5268632769584656
1619583548.506073,99,0.5355119705200195
1619583550.7984037,100,0.5280369520187378
1619583553.1958451,101,0.528575599193573
1619583555.4647288,102,0.5355319976806641
1619583557.7203295,103,0.5279370546340942
1619583560.0897455,104,0.5227657556533813
1619583562.304538,105,0.5297146439552307
1619583564.5299294,106,0.5291603207588196
1619583566.9173112,107,0.5230922102928162
