Wall time,Step,Value
1619119035.1558323,0,0.18213209509849548
1619119038.402198,1,0.2014990895986557
1619119041.85628,2,0.23168857395648956
1619119045.3731744,3,0.26962345838546753
1619119048.8526468,4,0.29858699440956116
1619119052.1630092,5,0.31499457359313965
1619119055.618487,6,0.3307625651359558
1619119059.1437414,7,0.34576648473739624
1619119062.5729437,8,0.35628336668014526
1619119065.7857854,9,0.3633425235748291
1619119069.1829755,10,0.36885592341423035
1619119072.69936,11,0.3749982416629791
1619119075.994808,12,0.3783722519874573
1619119079.4910805,13,0.3839069902896881
1619119082.9872699,14,0.38494935631752014
1619119086.3208878,15,0.38918936252593994
1619119089.7031333,16,0.39084237813949585
1619119093.12653,17,0.3896118998527527
1619119095.9481637,18,0.38963186740875244
1619119098.8833756,19,0.38984254002571106
1619119101.8786542,20,0.38863080739974976
1619119104.8631098,21,0.3872127830982208
1619119107.7284968,22,0.38797295093536377
1619119110.757628,23,0.3858761191368103
1619119113.7837572,24,0.38269057869911194
1619119116.7529242,25,0.3794226050376892
1619119119.6411228,26,0.37795156240463257
1619119122.6685703,27,0.3729982376098633
1619119125.6862683,28,0.36965641379356384
1619119128.5065343,29,0.36854085326194763
1619119131.4781287,30,0.364600270986557
1619119134.454628,31,0.36362969875335693
1619119137.2882764,32,0.3602775037288666
1619119140.3277192,33,0.3582731783390045
1619119143.3531044,34,0.3593209981918335
1619119146.142524,35,0.35584959387779236
1619119149.0541217,36,0.35225751996040344
1619119151.9402106,37,0.35171133279800415
1619119154.852235,38,0.34926170110702515
1619119157.6308577,39,0.34834763407707214
1619119160.5537612,40,0.3468589186668396
1619119163.4986954,41,0.3449628949165344
1619119166.4649413,42,0.344078928232193
1619119169.283751,43,0.3431435227394104
1619119172.222457,44,0.3442130982875824
1619119175.1762264,45,0.34119534492492676
1619119178.0128174,46,0.34133613109588623
1619119180.9568741,47,0.33966773748397827
1619119183.8692958,48,0.339164137840271
1619119186.6595626,49,0.33699268102645874
1619119189.5776415,50,0.33633604645729065
1619119192.4703748,51,0.33706337213516235
1619119195.2360404,52,0.3358598053455353
1619119198.140702,53,0.33417078852653503
1619119201.0846796,54,0.3344917893409729
1619119204.0025496,55,0.33404576778411865
1619119206.8678973,56,0.3316866159439087
1619119209.8773062,57,0.331262469291687
1619119212.8898616,58,0.3304397761821747
1619119215.817459,59,0.330226868391037
1619119218.5845826,60,0.3303421437740326
1619119221.52584,61,0.33046308159828186
1619119224.5105906,62,0.3299661874771118
1619119227.3250127,63,0.32923027873039246
1619119230.2923179,64,0.3297545909881592
1619119233.3853292,65,0.3283747434616089
1619119236.2480726,66,0.3291853070259094
1619119239.1914454,67,0.32812491059303284
1619119242.1243975,68,0.327978253364563
1619119244.9434466,69,0.3272741138935089
1619119247.9443092,70,0.32761847972869873
1619119250.856246,71,0.32638388872146606
1619119253.7832766,72,0.3264867067337036
1619119256.6037962,73,0.3262121081352234
1619119259.5210247,74,0.3260592818260193
1619119262.4987586,75,0.3248080611228943
1619119265.4681869,76,0.3250981271266937
1619119268.3546932,77,0.32495495676994324
1619119271.3451936,78,0.32404762506484985
1619119274.2992094,79,0.32501235604286194
1619119277.1287656,80,0.3235783278942108
1619119280.091235,81,0.32263636589050293
1619119283.0603933,82,0.3231815695762634
1619119285.8498335,83,0.32194018363952637
1619119288.8526535,84,0.32200729846954346
1619119291.791275,85,0.32210132479667664
1619119294.5959523,86,0.32156121730804443
1619119297.5632598,87,0.3216021955013275
1619119300.5069094,88,0.32139670848846436
1619119303.447882,89,0.32116758823394775
1619119306.2600288,90,0.3210858404636383
1619119309.2152927,91,0.3208078145980835
1619119312.1892626,92,0.3205176889896393
1619119315.1254065,93,0.3202793598175049
1619119317.9434648,94,0.3206031322479248
1619119320.874063,95,0.31959354877471924
1619119323.861375,96,0.32021564245224
1619119326.6871018,97,0.31977981328964233
1619119329.6518805,98,0.31934893131256104
1619119332.6686277,99,0.319480836391449
