Wall time,Step,Value
1619125535.0773387,0,0.45553144812583923
1619125537.4234748,1,0.5944734811782837
1619125539.6928418,2,0.675302267074585
1619125541.9844794,3,0.7603143453598022
1619125544.1202579,4,0.7835051417350769
1619125546.4494317,5,0.798774242401123
1619125548.603815,6,0.8060301542282104
1619125550.9263918,7,0.8123711347579956
1619125553.0966763,8,0.8170478343963623
1619125555.4115696,9,0.8213925361633301
1619125557.6567583,10,0.8278688788414001
1619125559.797908,11,0.8235294222831726
1619125562.0892713,12,0.8287740349769592
1619125564.1922822,13,0.8296145796775818
1619125566.4563828,14,0.8258196711540222
1619125568.5926654,15,0.8294652104377747
1619125570.8128843,16,0.8292682766914368
1619125573.124734,17,0.8281406760215759
1619125575.2089448,18,0.829959511756897
1619125577.476341,19,0.8263959288597107
1619125579.5990374,20,0.829959511756897
1619125581.819486,21,0.829959511756897
1619125583.941769,22,0.8298086524009705
1619125586.144567,23,0.8252032399177551
1619125588.5134408,24,0.8263959288597107
1619125590.5838864,25,0.8282828330993652
1619125592.8267124,26,0.8255578279495239
1619125594.9487736,27,0.824365496635437
1619125597.120894,28,0.8289738297462463
1619125599.2452998,29,0.8273748755455017
1619125601.5016422,30,0.8276553153991699
1619125603.7412853,31,0.8255578279495239
1619125605.8825998,32,0.8260427117347717
1619125608.1326675,33,0.8256512880325317
1619125610.2315636,34,0.82533198595047
1619125612.4868364,35,0.8266128897666931
1619125614.614593,36,0.8262626528739929
1619125616.884105,37,0.8280773162841797
1619125619.1501248,38,0.8262626528739929
1619125621.2335582,39,0.8296145796775818
1619125623.521199,40,0.8244897723197937
1619125625.598729,41,0.82578045129776
1619125627.8830402,42,0.8282828330993652
1619125630.0901365,43,0.829959511756897
1619125632.3066866,44,0.8282828330993652
1619125634.4886692,45,0.8279352188110352
1619125636.686013,46,0.827235758304596
1619125638.958219,47,0.8275862336158752
1619125641.042114,48,0.827235758304596
1619125643.256012,49,0.8256880640983582
1619125645.4727435,50,0.8266128897666931
1619125647.7461479,51,0.8277267813682556
1619125649.9141207,52,0.8275862336158752
1619125652.1392927,53,0.8248472213745117
1619125654.387441,54,0.829959511756897
1619125656.556484,55,0.829959511756897
1619125658.7406197,56,0.8274469971656799
1619125660.907923,57,0.8260427117347717
1619125663.2597792,58,0.8266128897666931
1619125665.3766043,59,0.82533198595047
1619125667.6442719,60,0.8289738297462463
1619125669.8349428,61,0.8261758685112
1619125671.9328432,62,0.8284264206886292
1619125674.2361968,63,0.8291203379631042
1619125676.375326,64,0.8261758685112
1619125678.5920255,65,0.8298086524009705
1619125680.7274714,66,0.8285714387893677
1619125682.9139538,67,0.8316429853439331
1619125685.0761857,68,0.8297655582427979
1619125687.2059796,69,0.8298086524009705
1619125689.3800812,70,0.8285714387893677
1619125691.5810642,71,0.8294652104377747
1619125693.7653177,72,0.8277267813682556
1619125695.944168,73,0.8268839120864868
1619125698.088738,74,0.8287740349769592
1619125700.165884,75,0.8270980715751648
1619125702.369145,76,0.8252032399177551
1619125704.5875442,77,0.8268839120864868
1619125706.7429998,78,0.8268839120864868
1619125708.9648025,79,0.8289205431938171
1619125711.0935774,80,0.8284264206886292
1619125713.2708893,81,0.8256880640983582
1619125715.432001,82,0.8280773162841797
1619125717.6216998,83,0.8256880640983582
1619125719.9004908,84,0.8274469971656799
1619125722.020699,85,0.8268839120864868
1619125724.2122972,86,0.8265306353569031
1619125726.3364904,87,0.8301507830619812
1619125728.5962412,88,0.8280773162841797
1619125730.6608346,89,0.8292682766914368
1619125732.8832014,90,0.8280773162841797
1619125735.0782228,91,0.827235758304596
1619125737.252449,92,0.8250758051872253
1619125739.437273,93,0.8306122422218323
1619125741.6718085,94,0.8302658200263977
1619125743.9689343,95,0.8280773162841797
1619125746.0726817,96,0.8274469971656799
1619125748.4009264,97,0.8333333134651184
1619125750.4915676,98,0.8309859037399292
1619125752.7367105,99,0.8287179470062256
